1.160000000000000000e+02,1.083805611266071556e-01
1.165000000000000000e+02,1.113970284234693797e-01
1.170000000000000000e+02,1.166685364338676256e-01
1.175000000000000000e+02,1.234095149268104180e-01
1.180000000000000000e+02,1.305075166009615761e-01
1.185000000000000000e+02,1.382182659301329497e-01
1.190000000000000000e+02,1.449343102277937390e-01
1.195000000000000000e+02,1.575825049810185563e-01
1.200000000000000000e+02,1.757236311710067833e-01
1.205000000000000000e+02,1.878118605843719924e-01
1.210000000000000000e+02,2.048510121169505316e-01
1.215000000000000000e+02,2.213849041289724373e-01
1.220000000000000000e+02,2.292843962978385886e-01
1.225000000000000000e+02,2.311248310844703779e-01
1.230000000000000000e+02,2.343083010532086286e-01
1.235000000000000000e+02,2.349283704924983729e-01
1.240000000000000000e+02,2.347663160538089600e-01
1.245000000000000000e+02,2.348040007987932110e-01
1.250000000000000000e+02,2.348191246503925078e-01
1.255000000000000000e+02,2.347189559399302516e-01
1.260000000000000000e+02,2.351088031924464805e-01
1.265000000000000000e+02,2.320881824626605805e-01
1.270000000000000000e+02,2.314700878497899794e-01
1.275000000000000000e+02,2.303691042273298129e-01
1.280000000000000000e+02,2.285824221928396960e-01
1.285000000000000000e+02,2.271697424372778051e-01
1.290000000000000000e+02,2.243136573086644825e-01
1.295000000000000000e+02,2.211017878087511990e-01
1.300000000000000000e+02,2.180493771080083132e-01
1.305000000000000000e+02,2.149573708238528558e-01
1.310000000000000000e+02,2.121209400890835262e-01
1.315000000000000000e+02,2.079746352820575073e-01
1.320000000000000000e+02,2.037490263220383124e-01
1.325000000000000000e+02,1.982674612907802114e-01
1.330000000000000000e+02,1.938817094964703780e-01
1.335000000000000000e+02,1.888432744282445008e-01
1.340000000000000000e+02,1.838395987480674620e-01
1.345000000000000000e+02,1.766510744845042336e-01
1.350000000000000000e+02,1.709781099182548780e-01
1.355000000000000000e+02,1.664193406496733696e-01
1.360000000000000000e+02,1.617968811736148205e-01
1.365000000000000000e+02,1.571802397840706966e-01
1.370000000000000000e+02,1.537101379222746700e-01
1.375000000000000000e+02,1.498278190043729474e-01
1.380000000000000000e+02,1.455496696591628003e-01
1.385000000000000000e+02,1.416740409416128998e-01
1.390000000000000000e+02,1.369557934926582121e-01
1.395000000000000000e+02,1.328253726233711018e-01
1.400000000000000000e+02,1.291902212476226941e-01
1.405000000000000000e+02,1.259776909898225605e-01
1.410000000000000000e+02,1.247324445053891451e-01
1.415000000000000000e+02,1.232929563033562798e-01
1.420000000000000000e+02,1.220267984524515126e-01
1.425000000000000000e+02,1.213770390019762446e-01
1.430000000000000000e+02,1.198568314992549538e-01
1.435000000000000000e+02,1.186457020216183794e-01
1.440000000000000000e+02,1.180125582024705577e-01
1.445000000000000000e+02,1.165289441076258342e-01
1.450000000000000000e+02,1.154072900379361083e-01
1.455000000000000000e+02,1.145342945381092464e-01
1.460000000000000000e+02,1.144422582389011123e-01
1.465000000000000000e+02,1.133272962474056317e-01
1.470000000000000000e+02,1.125860177803008066e-01
1.475000000000000000e+02,1.127597420597379052e-01
1.480000000000000000e+02,1.127166326827556408e-01
1.485000000000000000e+02,1.127137686949366280e-01
1.490000000000000000e+02,1.127686716619256818e-01
1.495000000000000000e+02,1.125522374973829676e-01
1.500000000000000000e+02,1.136804077528702078e-01
1.505000000000000000e+02,1.144560173387152990e-01
1.510000000000000000e+02,1.143361331260449032e-01
1.515000000000000000e+02,1.141511113092548158e-01
1.520000000000000000e+02,1.153070286751078366e-01
1.525000000000000000e+02,1.159167657092281256e-01
1.530000000000000000e+02,1.168831765070984519e-01
1.535000000000000000e+02,1.176070395309127131e-01
1.540000000000000000e+02,1.184139913620614465e-01
1.545000000000000000e+02,1.198324784354918848e-01
1.550000000000000000e+02,1.205617868495601486e-01
1.555000000000000000e+02,1.213604780161753605e-01
1.560000000000000000e+02,1.226708850489603708e-01
1.565000000000000000e+02,1.244946068508437642e-01
1.570000000000000000e+02,1.262318095090602388e-01
1.575000000000000000e+02,1.280273051307998788e-01
1.580000000000000000e+02,1.298277006185910021e-01
1.585000000000000000e+02,1.317017596899618115e-01
1.590000000000000000e+02,1.334287699847441777e-01
1.595000000000000000e+02,1.359546101622987890e-01
1.600000000000000000e+02,1.382378627079802469e-01
1.605000000000000000e+02,1.411493335010515493e-01
1.610000000000000000e+02,1.449059414899145082e-01
1.615000000000000000e+02,1.478526182959979951e-01
1.620000000000000000e+02,1.509268229094071212e-01
1.625000000000000000e+02,1.547141276102496910e-01
1.630000000000000000e+02,1.588621624911119024e-01
1.635000000000000000e+02,1.614282219857986200e-01
1.640000000000000000e+02,1.642662481112003303e-01
1.645000000000000000e+02,1.674119578564810251e-01
1.650000000000000000e+02,1.694699574825863642e-01
1.655000000000000000e+02,1.725784899619507706e-01
1.660000000000000000e+02,1.757873242687822135e-01
1.665000000000000000e+02,1.782586381912661111e-01
1.670000000000000000e+02,1.801610060672015345e-01
1.675000000000000000e+02,1.818282011667810005e-01
1.680000000000000000e+02,1.845799519223247642e-01
1.685000000000000000e+02,1.871434323115257481e-01
1.690000000000000000e+02,1.898050832338907534e-01
1.695000000000000000e+02,1.924875494908479812e-01
