1.100000000000000000e+02,4.409114988575864658e+01
1.100900000000000034e+02,3.229278425866191782e+01
1.101800000000000068e+02,2.243511468172707524e+01
1.102699999999999960e+02,1.436357389688864572e+01
1.103599999999999994e+02,7.923594646077481762e+00
1.104500000000000028e+02,2.960609671228373152e+00
1.105400000000000063e+02,-6.799482857252991952e-01
1.106299999999999955e+02,-3.152646482849847942e+00
1.107199999999999989e+02,-4.612052178212653786e+00
1.108100000000000023e+02,-5.212732629879855750e+00
1.109000000000000057e+02,-5.109255095918073586e+00
1.109899999999999949e+02,-4.456186834394066487e+00
1.110799999999999983e+02,-3.408095103374226831e+00
1.111700000000000017e+02,-2.119547160925236984e+00
1.112600000000000051e+02,-7.451102651137170296e-01
1.113499999999999943e+02,5.606483259935209906e-01
1.114399999999999977e+02,1.643161354330289869e+00
1.115300000000000011e+02,2.349881513824525925e+00
1.116200000000000045e+02,2.649458618090645423e+00
1.117099999999999937e+02,2.698398016256770671e+00
1.117999999999999972e+02,2.669364673409186484e+00
1.118900000000000006e+02,2.735023554634159915e+00
1.119800000000000040e+02,3.068039625017981109e+00
1.120699999999999932e+02,3.813244013762200790e+00
1.121599999999999966e+02,4.894420127183605196e+00
1.122500000000000000e+02,6.129939847359358929e+00
1.123400000000000034e+02,7.337525870690106089e+00
1.124300000000000068e+02,8.334900893576483227e+00
1.125199999999999960e+02,8.940318019508579184e+00
1.126099999999999994e+02,9.058155203135045852e+00
1.127000000000000028e+02,8.773394013080487497e+00
1.127900000000000063e+02,8.193757221932152390e+00
1.128799999999999955e+02,7.426967602277422031e+00
1.129699999999999989e+02,6.580747926703283568e+00
1.130600000000000023e+02,5.764566860439719775e+00
1.131500000000000057e+02,5.108189070687078726e+00
1.132399999999999949e+02,4.754473419465401030e+00
1.133299999999999983e+02,4.846497005374893696e+00
1.134200000000000017e+02,5.527336927015984003e+00
1.135100000000000051e+02,6.939959307470392247e+00
1.135999999999999943e+02,9.116798653275102637e+00
1.136899999999999977e+02,1.177234461012534972e+01
1.137800000000000011e+02,1.456426735818251750e+01
1.138700000000000045e+02,1.715023707760828486e+01
1.139599999999999937e+02,1.918792394856407668e+01
1.140499999999999972e+02,2.035903617692115475e+01
1.141400000000000006e+02,2.077681260607612401e+01
1.142300000000000040e+02,2.092775454263400192e+01
1.143199999999999932e+02,2.131067076236265123e+01
1.144099999999999966e+02,2.242437004103010878e+01
1.145000000000000000e+02,2.476766115440432614e+01
1.145900000000000034e+02,2.867319670517712993e+01
1.146800000000000068e+02,3.380900460373569416e+01
1.147699999999999960e+02,3.967695658739010156e+01
1.148599999999999994e+02,4.577892439345329478e+01
1.149500000000000028e+02,5.161677975923543471e+01
1.150400000000000063e+02,5.670279012564706989e+01
1.151299999999999955e+02,6.086450513182754918e+01
1.152199999999999989e+02,6.429397377437648231e+01
1.153100000000000023e+02,6.720354915848419353e+01
1.154000000000000057e+02,6.980558438934180288e+01
1.154899999999999949e+02,7.231243257214002540e+01
1.155799999999999983e+02,7.491738432468255837e+01
1.156700000000000017e+02,7.770706224452371202e+01
1.157600000000000051e+02,8.073100643422088751e+01
1.158499999999999943e+02,8.403871976491021201e+01
1.159399999999999977e+02,8.767970510772948955e+01
1.160300000000000011e+02,9.170098454055987247e+01
1.161200000000000045e+02,9.600073254597860739e+01
1.162099999999999937e+02,1.002464098338406302e+02
1.162999999999999972e+02,1.040856307679623001e+02
1.163900000000000006e+02,1.071660097121579582e+02
1.164800000000000040e+02,1.091351610302424717e+02
1.165699999999999932e+02,1.096934314951410556e+02
1.166599999999999966e+02,1.089599523766183609e+02
1.167500000000000000e+02,1.072535616483280734e+02
1.168400000000000034e+02,1.048943271943406188e+02
1.169300000000000068e+02,1.022023168987264086e+02
1.170199999999999960e+02,9.949716861663284817e+01
1.171099999999999994e+02,9.702869425677110371e+01
1.172000000000000028e+02,9.490028087943997548e+01
1.172900000000000063e+02,9.319687805484775822e+01
1.173799999999999955e+02,9.200343535320274668e+01
1.174699999999999989e+02,9.140490234471276665e+01
1.175600000000000023e+02,9.147819723610571430e+01
1.176500000000000057e+02,9.220687363364774569e+01
1.177399999999999949e+02,9.351424991750060656e+01
