1.000000000000000000e+00,1.727891348293783091e-04
1.500000000000000000e+00,1.567882865519142402e-04
2.000000000000007105e+00,1.686051022750208932e-04
2.500000000000000000e+00,1.949992604207939596e-04
3.000000000000000000e+00,1.958298146754518395e-04
3.500000000000007105e+00,1.939827826020196883e-04
4.000000000000000000e+00,1.950082553948446909e-04
4.500000000000007105e+00,1.944295055546764689e-04
5.000000000000000000e+00,1.947709524539712226e-04
5.500000000000000000e+00,1.958016345623772038e-04
6.000000000000014211e+00,1.887739848186468963e-04
6.500000000000007105e+00,2.193725469495773036e-04
7.000000000000000000e+00,2.742383387870043631e-04
7.500000000000000000e+00,3.294622315237237336e-04
8.000000000000000000e+00,4.337627118527594356e-04
8.500000000000007105e+00,5.404827053097135264e-04
9.000000000000000000e+00,6.442017009705930473e-04
9.499999999999992895e+00,7.466329640442125179e-04
1.000000000000000000e+01,8.537688240652394154e-04
1.050000000000000711e+01,9.635397358824349763e-04
1.100000000000000000e+01,9.789704336338530145e-04
1.150000000000000711e+01,9.737171920782790920e-04
1.200000000000000000e+01,9.774493795124182625e-04
1.250000000000000711e+01,9.701812765499931651e-04
1.300000000000000000e+01,8.929267851069965000e-04
1.350000000000000711e+01,7.576545677287054850e-04
1.400000000000000711e+01,6.733582051288259122e-04
1.450000000000000000e+01,6.314252315176448107e-04
1.500000000000000000e+01,5.776472520854060780e-04
1.550000000000000711e+01,5.265775412487180146e-04
1.600000000000000711e+01,4.626141126117916630e-04
1.650000000000000000e+01,4.776749913411038593e-04
1.700000000000000711e+01,5.415775247204433198e-04
1.750000000000000711e+01,5.882064851368780161e-04
1.800000000000000711e+01,6.180711091758793680e-04
1.850000000000000000e+01,6.432769252571457746e-04
1.900000000000000000e+01,6.540710497495473563e-04
1.950000000000000711e+01,6.474132209276457555e-04
2.000000000000000000e+01,6.491800772562978912e-04
2.050000000000000711e+01,6.489665900512504339e-04
2.100000000000000711e+01,6.489119698923541011e-04
2.150000000000000000e+01,6.487892258122989657e-04
2.199999999999999289e+01,6.493596845506667634e-04
2.250000000000000711e+01,6.482501590638062436e-04
2.300000000000000711e+01,6.483685646171452165e-04
2.350000000000000000e+01,6.708977692865002217e-04
2.400000000000000000e+01,7.117133499355603405e-04
2.450000000000000000e+01,7.862148867716588479e-04
2.500000000000000711e+01,9.035912599815734084e-04
2.550000000000000000e+01,1.034349102152070819e-03
2.600000000000001421e+01,1.139222463249226804e-03
2.649999999999999289e+01,1.248020359542473126e-03
2.699999999999999289e+01,1.328782638685232229e-03
2.749999999999999289e+01,1.373144431635792183e-03
2.799999999999999289e+01,1.426895725273072575e-03
2.849999999999999289e+01,1.483851490606452822e-03
2.899999999999999289e+01,1.496682552187301573e-03
2.949999999999999289e+01,1.491552471671867518e-03
3.000000000000000711e+01,1.491975090711327107e-03
3.049999999999999289e+01,1.492622340224885030e-03
3.099999999999999289e+01,1.516140840337155569e-03
3.149999999999999289e+01,1.553364980962369931e-03
3.199999999999999289e+01,1.544297319509030592e-03
3.250000000000000711e+01,1.589917131290587062e-03
3.300000000000000711e+01,1.756030105339155805e-03
3.350000000000000711e+01,1.815163684063661248e-03
3.399999999999999289e+01,1.822726755131585290e-03
3.449999999999999289e+01,1.879078935894057736e-03
3.500000000000000711e+01,1.972688622293839508e-03
3.549999999999999289e+01,2.035531821364194253e-03
3.599999999999999289e+01,2.069102882000418194e-03
3.649999999999999289e+01,2.118263875905391190e-03
3.699999999999999289e+01,2.166678444402333082e-03
3.749999999999999289e+01,2.219433813103679695e-03
3.799999999999999289e+01,2.269612044382811507e-03
3.850000000000000711e+01,2.326356159404570183e-03
3.899999999999999289e+01,2.424570397311159257e-03
3.950000000000000711e+01,2.522573028091268203e-03
3.999999999999999289e+01,2.640201835897784590e-03
4.050000000000000711e+01,2.767776079139779803e-03
4.100000000000000711e+01,2.867306156900911555e-03
